"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Hudson County","NJ","New York-Newark-Jersey City","34","017",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2347.5,2200,2187.5,2200,2300,2347.5,2500,2650,2500,2500,2499,2500,2499.5,2499.5,2500,2500,2500,2400
"Providence County","RI","Providence-Warwick","44","007",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1950,1900,1897.5,1672.5,1750,1685,1600,1650,1700,1950,2000,1825
"El Paso County","CO","Colorado Springs","08","041",54,,,,,,,,,,,,,,,1850,1700,1772.5,1600,1600,1600,1599,1650,1650,1612.5,1500,1695,1925,1795,1695,1650,1650,1645,1650,1600,1650,1675,1650,1695,1725,1700,1650,1600,1600,1662.5,1600,1600,1650,1650,1650,1650,1692.5,1795,1775,1795,1795,1750,1737.5,1695,1697.5,1700,1750,1772.5,1850,1895,1895,1800,1895,1850,1800,1750,1749,1750,1672.5,1772.5,1800,1900,1800,1895,1895,1724.5,1787.5,1800,1800,1912.5,1950,1950,2095,2095,2100,2000,2000,2000,2000,1950,1895,1950,2100,2195,2195,2100,2100,2200,2172.5,2097,2095,1997,2100,2197.5
"Fort Bend County","TX","Houston-The Woodlands-Sugar Land","48","157",55,,,,,,,,,,,,,,,,,,,2750,2750,2900,2850,2925,2900,2900,3000,2800,2950,3200,3200,3100,3000,2950,2995,3000,3000,3399,3000,3100,3000,2750,2875,2800,2775,2700,2800,2900,3000,2900,2995,2900,2997.5,3250,3150,3000,2900,2800,2800,2900,2800,2900,3037.5,3197,3100,3225,3399.5,3255,3200,3320,3495,3300,3150,3100,3100,3100,2950,3000,3000,3000,3000,2950,2995,2950,2887.5,2800,2800,2750,2800,2800,2800,2850,2800,2800,2800,2800,2750,2699.5,2772.5,2800,2800,2900,2877,2895,2750,2697.5,2800,2800,2750
"Jefferson County","CO","Denver-Aurora-Lakewood","08","059",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075,2100,2200,2200,2200,2195,1950,2000,2100,2300,2300,2399,2400,2399,2225,2295,2300,2200,2195,2300,2400,2200,2200,2300
"Washington County","OR","Portland-Vancouver-Hillsboro","41","067",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595,2350,2325,2395,2395,2195,2320,2495,2345,2447.5,2595,2550,2195,2195,2197.5,2297.5,2400,2337.5
"Ramsey County","MN","Minneapolis-St. Paul-Bloomington","27","123",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745,1622.5,1800,2000,1712.5,1825,1772.5,1795,1497.5,1650,1755,1765
"Sedgwick County","KS","Wichita","20","173",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1322.5,1295,1350,1350,1295,1260,1105,1250,1095,1250,1175,1200,1225,1210,1350,1372.5,1200,1205,1125,1250,1197.5,1195,1195,1195
"Spokane County","WA","Spokane-Spokane Valley","53","063",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1200,1300,1245,1225,1245,1350,1175,1225,1262.5,1250,1222.5,1132.5,1310,1450,1500,1575,1600,1525,1350,1375,1387.5,1500
"Virginia Beach City","VA","Virginia Beach-Norfolk-Newport News","51","810",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.5,2200,2225,2100,2200,2050,2050,2200,2197.5,2100,2022.5,2200,2275,2395,2250,2100,1992.5,2050,2295,2100,1925,2000,2000,2225,2300,2300,2297.5,2147.5,2300,2247.5,2200,2200,2295,2100,2100,2395,2395,2295,2100,2072.5,2095,2097.5,2100,2100,2200,2200,2472.5,2400,2337.5,2250,2395,2372.5,2347.5,2297.5,2095,2100,2250,2200,2275,2195,2550,2400,2462.5,2337.5,2367.5,2295,2200,2297.5,2200,2297.5,2300,2400,2400,2462.5,2495,2400,2300,2395,2395,2497.5,2495
"Charleston County","SC","Charleston-North Charleston","45","019",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2500,2600,2987.5,2875,3000,2750,2755,2800,3100,2922.5,2800,2750,2750,3000,3500
"Davis County","UT","Ogden-Clearfield","49","011",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1775,1850,1695,1622.5,1750,1695,1695,1722.5,1725,1795,1795,1750,1772.5,1795,1800,1750,1750,1795,1750
"Albany County","NY","Albany-Schenectady-Troy","36","001",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.5,1345,1400,1200,1200,1200,1125,1097.5,1200,1200,1275,1500,1650,1437.5,1395,1300,1200,1210,1220,1300,1500,1600,1550,1615
"Anchorage Borough","AK","Anchorage","02","020",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1600,1600,1650,1772.5,1697.5,1700,1610,1500,1500,1600,1595,1700,1697.5,1650,1625,1750,1800,1850,1875,1800,1775,1795,1700,1650
"Osceola County","FL","Orlando-Kissimmee-Sanford","12","097",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2672.5,2324.5,2300,2100,2350,2275,2350,2125,2200,2200,2075,2400,2322.5,2200
"Cherokee County","GA","Atlanta-Sandy Springs-Roswell","13","057",67,,,,,,,,,,,,,,,,,,,,,,,,,,,2275,2250,2000,2000,1895,1995,2000,1900,1800,1800,1800,1995,2100,2100,2025,1895,1995,1947.5,1922.5,1900,1900,1750,1750,1795,1772.5,1800,1800,1750,1750,1800,1825,1897.5,1897,1872.5,1800,1785,1750,1750,1777,1825,1850,1837.5,1750,1800,1867,1800,1895,1787.5,1872.5,1895,1850,1885,2000,1975,2000,1832.5,1875,1800,1824.5,1800,1955.5,1865,1950,1977,1987.5,1922.5,1895,1895,2000,1949.5,2000,2072.5,2000,2000,1997.5,1995,2000,2000,2030,2095,2052.5,2000
"Henry County","GA","Atlanta-Sandy Springs-Roswell","13","151",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,1575,1595,1665,1700,1716,1675,1700,1667.5,1697.5,1700,1650,1670,1700,1650,1692.5,1762.5,1697.5,1660,1715,1700,1700,1700,1791,1770
"Union County","NC","Charlotte-Concord-Gastonia","37","179",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,2192,2242.5,2199,2199.5,2250,2295,2245,2245,2195,2200,2100,2125,2192.5,2200,2185,2095,2225,2299.5,2319.5,2295,2299,2200,2214.5,2237.5
"Saint Johns County","FL","Jacksonville","12","109",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695,2612.5,2562,2595,2685,2461,2444.5,2459.5,2497.5,2475,2525,2492.5,2400,2395,2422.5,2647.5,2447.5
"Forsyth County","GA","Atlanta-Sandy Springs-Roswell","13","117",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2485,2300,2200,2300,2497.5,2400,2350,2200,2225,2225,2200,2450,2775,2595,2500,2400,2300,2200,2200,2200,2295,2500,2425,2500,2495,2425,2400,2437.5,2325,2500,2200,2250,2300,2295,2400,2375,2550,2500,2500,2395,2399,2300,2300,2274,2250,2325,2400,2375,2350,2300,2345,2322.5,2445,2272.5,2300
"Monroe County","IN","Bloomington","18","105",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,3000,2900,2825,2950,2900,3000,3450,3200,2825,3000,3000,3000,2800,3100,3000,2950,3000,3335,3412,3225,3212.5,3200,3200,3287.5
"Columbia County","GA","Augusta-Richmond County","13","073",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1797.5,1725,1750,1825,1800,1862.5,1862.5,1799,1899,1895,1912.5
"Newport County","RI","Providence-Warwick","44","005",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,3000,3000,3000,3000,3000,3000,2850,2600,2800,2800,2800,3000,3000,2950,3000,3000,2650,2600,2500,2750,2600,2650,2825,3000
